SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic.C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy.Opening,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J2POB3,La Piscine,1.5258695100000002,0.3307615473000919,POB,204,16,25,1.27,1.77,2.63,316.1550052,2.2,0.698412698,62.6885,0.612031558,0.376809779,0.019333333,5.866666667,0.727480446,0.027660863,9.821433696,54.66018101,330.2946746,18.6021328,39,9.3,-1,1.23e-16,109,29,-9.5,14.39,33.56,753.5530726,11.28571429,0.543134328,23.00769231,108.7707567,49.508,2.2393,8.354654429,-1.9085674480000001,0.030711999,59.29544377,1066.4198,0.010386312,0.146054375,5607.808434,0.915961007,-28.50084366
J2POB4,La Piscine,1.170765862,0.3482431878395217,POB,210,16,25,1.27,1.77,2.63,244.9107223,1.8,0.6245255544,65.32933333,0.203772313,0.775318291,0.126333333,6.13,2.333309013,0.080310538,10.07155902,52.25103805,1131.625943,30.01439776,19,0,0,0,109,29,-9.5,14.39,57.01,387.9322453,10.33333333,0.537659574,21.01179487,134.2225368,51.6177,1.4655,14.52372841,-6.427088184,0.031844478,77.90841048,1451.477746,0.007336503,0.184289918,6166.485694,0.94884691,-29.79856621
J2POB5,La Piscine,1.178344896,0.7541657526667227,POB,210,13,25,1.27,1.77,2.63,292.7499323,2.4,0.5301182546000001,51.1253,0.235005543,0.925022372,0.025333333,5.87,1.697895506,0.017608342,12.45897308,66.92314486,644.4905871,22.14402798,29,10,-0.866025404,0.5,109,29,-9.5,14.39,24.84,1119.032843,16.8,0.564531722,21.71566667,122.4461602,49.4128,1.4219,6.372036899,-8.832324524,0.020832449,57.7428625,1033.508621,0.009474086,0.144017615,5927.594265,0.911561353,-29.82544579
J2POD4,La Piscine,1.0196067240000002,0.2379944199971615,POD,204,16,30,1.7,1.57,3.03,308.3596906,1.8,0.489289741,53.84166667,7.914794185,2.116297152,0.014333333,5.66,1.976781519,0.045449791,21.72240526,74.27611741,411.8558153,29.28501026,17,30.3,-0.766044443,0.64278761,109,29,-9.5,14.39,28.36,664.2623243,21.16666667,0.544542683,19.19083333,105.0089018,45.9704,1.985,10.51968927,-5.643701572,0.018709899,158.3301036,2861.040005,0.010839239,0.226234423,7694.718769,0.920302379,-27.03225578
J2POD5,La Piscine,0.26026001999999976,0.08302462799669029,POD,204,24,30,1.7,1.57,3.03,451.4347544,3,0.5266326868,34.987845,0.345618308,0.325851914,0.003666667,6.05,1.239361557,0.019802483,8.679942242,76.91030548,596.5861514,28.73429952,26,9.3,-1,1.23e-16,109,29,-9.5,14.39,27.06,1207.150677,60,0.526490385,29.28866667,112.2163294,45.596,1.8654,14.30173975,-7.822342796,0.018860825,131.8929099,2240.595771,0.006034813,0.215011936,5528.664858,0.865191356,-28.14208351
J2POD6,La Piscine,1.07826175,0.4436197294192009,POD,210,12,30,1.7,1.57,3.03,337.931715,2.7,0.59789878,56.00554,0.438483402,2.615625459,0.036666667,5.85,2.229525162,0.054654088,28.59997313,56.41230175,774.0747789,22.17056138,15,19.3,-1,1.23e-16,109,29,-9.5,14.39,16.48,1023.291182,24.28571429,0.560831409,21.42615385,103.2586582,44.4823,1.6736,10.77623727,-2.758889933,0.020342008,192.0681034,3254.935168,0.017696201,0.214940577,11065.83773,0.863092226,-29.86950745
J2POG3,La Piscine,1.8439758720000001,781.0565460185092,POG,204,6,20,1.21,2.5,2,316.086472,2,0.52247191,0,0.435542214,1.29831125,0.011,5.51,3.242575505,0.122012579,20.37460725,62.36609831,395.8299231,23.48225978,7,19.7,-0.766044443,-0.64278761,109,29,-9.5,14.39,14.38,1620.659422,100,0.446683673,69.21125,91.82033268,48.6124,1.823,12.06031804,-9.036027451,0.020921544,101.9047368,1382.005289,0.008651348,0.156717479,9865.198375,0.690693619,-30.07437767
J2POT4,La Piscine,1.77944265,2.7386100634900865,POT,210,10,25,1.21,1.77,1.77,390.4909455,2.3,0.449622166,77.47433333,0.121954282,0.420802018,0.255333333,6.49,0.889025887,0.007673267,8.2911496,60.03953634,842.1257727,21.41571286,55,10.1,-0.939692621,0.342020143,109,29,-9.5,14.39,40.35,1807.61177,8.875,0.548823413,9.41625,117.2618257,50.1498,2.1449,15.65506399,-8.953248901,0.02351324,58.09501496,1079.73367,0.005789058,0.16718394,5541.439568,0.94655943,-28.30645691
J2PRS1,La Piscine,3.7019095660000003,3.367379720340157,PRS,204,12,22,2.46,3.02,1.06,533.4241838,2.7,0.5703206694,57.26066667,2.337567542,5.093893075,0.05,5.566,5.47824005,0.1837528522,15.2381957104,203.69038704,1104.55013128,84.957880006,21,0,0,0,109,29,-9.5,14.39,9.47,5465.858168,13.28571429,0.67787322,22.50516129,62.13628415,46.9131,2.2208,14.26767016,-0.346710463,0.020206356,51.95058868,987.3103941,0.005903737,0.124963119,6713.902054,0.967906365,-29.35568489
J2PRS2,La Piscine,3.048639014,1.456026773052058,PRS,204,16,22,2.46,3.02,1.06,493.476462,2.8,0.493888464,40.76,0.159962451,8.919148248,0.067,5.63,6.800822357,0.258994709,63.95140749,191.8428578,2256.205047,115.8702044,15,0,0,0,109,29,-9.5,14.39,4.89,4934.52614,23.75,0.62609375,21.52076923,66.63807175,49.0191,3.0162,36.143593,-0.251872439,0.019348219,45.11334451,824.2804116,0.007624068,0.116268828,6142.790654,0.930550752,-28.75239433
J2PRV1,La Piscine,0.05702461599999999,0.24621127710864024,PRV,204,23,9,2.59,2.88,1.11,331.206717,1.9,0.596919302,48.95313333,0.435713873,1.49580431,0.064333333,4.85,10.84512688,0.521033455,60.76746597,191.7350875,1771.807618,101.5902397,24,0,0,0,109,29,-9.5,14.39,11.41,1059.338096,7.185185185,0.713271889,6.71375,67.78688016,42.2933,1.9738,35.87363666,-0.999348564,0.019223962,26.02154481,483.5462887,0.008617938,0.099967215,3727.111826,0.946400778,-28.88332687
J2QUR3,La Piscine,4.92648314,1.1575472226705408,QUR,204,16,25,2.75,2.88,1.12,524.8590126,3.6,0.755679108,64.573,0.580406584,2.291951368,0.011,5.168,9.5931689086,0.4568998252,13.3688083108,163.0029897,1030.34030416,58.06777427,15,29.6,-0.766044443,0.64278761,109,29,-9.5,14.39,16.99,3235.188069,26.4,0.790534653,57.54102564,95.44583575,47.4002,2.0845,9.08472653,-2.15842535,0.043565867,103.6176431,1267.871247,0.041158724,0.086975915,10215.71201,0.623177197,-28.48638023
J2QUR4,La Piscine,4.265991598,0.802267995040883,QUR,171,17,25,2.75,2.88,1.12,537.3012467,3.5,0.717980296,65.397456,0.608813487,4.200039397,0.018666667,5.75,2.3412874,0.064807996,19.66056455,57.82641255,432.2109352,28.30502181,29,23.1,-0.766044443,0.64278761,109,29,-9.5,14.39,16.37,4042.473096,13,0.730165784,45.641,89.94982581,47.2699,2.0356,12.50677356,-5.879286842,0.020856799,284.1521453,1116.246026,0.17547022,0.132914815,26458.83467,0.200068675,-27.70983871
J2QUR7,La Piscine,2.825146308,0.5577757687580457,QUR,204,19,25,2.75,2.88,1.12,543.5929378,4.3,0.5772568704,40.2555,0.228180665,3.996930421,0.059333333,5.5600000000000005,10.5501311644,0.4729591788,25.344025082599998,183.248057226,1689.55436972,72.90984115,17,15,-0.5,0.866025404,109,29,-9.5,14.39,7.15,4445.757451,29.66666667,0.725431792,69.57538462,77.00557226,45.714,2.1846,11.36561777,-2.342978258,0.036672342,506.9842051,4225.184874,0.022409465,0.174232804,18564.55682,0.424444976,-29.73688377
J2RHT3,La Piscine,1.3689641959999999,10.840500676601073,RHT,204,8,6,1.56,4,1,270.3608086,1.9,0.4810875482,39.5362,0.582960625,1.404450211,0.025666667,6.386,3.6466425918,0.0901409906,26.731204338,128.24480210000002,1454.439874,128.588816112,43.6,0,0,0,109,29,-9.5,14.39,25.5,1300.355807,52,0.507340067,200.7666667,92.13016769,51.8147,2.7279,18.22241702,-2.413451118,0.013617472,521.5919616,2714.527057,2.04814963,0.15630377,41297.13848,0.265053409,-27.36140572
J2RHT4,La Piscine,2.8266390379999997,0.7789946064295106,RHT,204,13,6,1.56,4,1,353.1642115,2.5,0.3684508038,54.8886,1.594353966,6.087350988,0.026333333,6.39,9.939969522,0.217474898,24.529907973,206.406469664,1180.24475196,118.095067662,43,0,0,0,109,29,-9.5,14.39,14.31,980.514858,70,0.479733333,180.0513333,71.78323219,51.2348,2.0543,14.3212665,-2.789046783,0.016072444,985.8303049,5797.7881,2.868462832,0.216010447,51150.99215,0.299523074,-27.68572296
J2RHT5,La Piscine,1.630539838,0.5681511388730767,RHT,204,12,6,1.56,4,1,229.2547508,1.8,0.34307539,39.723,0.22559773,1.353237847,0.019,6.29,17.5253682838,0.5738356718,15.544541874,260.633751518,1926.0785014599999,117.21358396,37.6,37.2,-0.766044443,0.64278761,109,29,-9.5,14.39,32.42,360.897441,25.5,0.436618705,223.1025,82.94020312,51.0888,1.838,9.029633707,-2.198315163,0.018785158,941.3481959,4824.923459,2.098761809,0.247118736,53249.44332,0.261041913,-29.66038002
J2TIA1,La Piscine,0.7459923799999999,0.13847707349890973,TIA,171,19,35,3.98,2.88,1.26,648.9283277,5,0.443962401,56.833149999999996,3.517513354,8.463073499,0.057666667,4.53,35.72511311,0.534788937,17.9196441,148.2226862,1782.835998,96.54961319,44,13.1,-0.5,0.866025404,109,29,-9.5,14.39,5.16,3134.973836,11.5,0.435440313,54.1675,40.93783173,45.9062,3.2596,24.90729042,-1.666928368,0.023802288,79.52013007,1459.856039,0.017219343,0.160586367,5802.927363,0.934981589,-30.70866188
J3ACSP1,La Chute,1.9847539379999997,0.318653219280034,ACSP,192,17,5,3.31,2,2,544.4626572,3.5,0.569358178,47.50944,2.522343812,2.686517135,0.260333333,5.73,12.72863852,0.597320169,6.5829976630000004,231.2471752,4273.563864,149.282538,39,15.5,0.374606593,0.927183855,85,25.5,-8,13.99,5.52,3914.439563,11.44444444,0.572676768,34.73176471,53.16374229,47.724,2.1401,11.12472539,-1.741205044,0.027099646,47.88331767,776.4739959,0.007290143,0.102123009,6088.55283,0.825872095,-29.24888649
J3ACSP2,La Chute,0.479061408,0.47791980048778154,ACSP,192,22,5,3.31,2,2,354.7109122,2,0.812056738,51.38775,7.793113276,2.027304864,0.264333333,5.49,13.09608209,0.426537413,44.95614452,87.90435168,4379.115313,121.032416,55,20.9,0.438371147,0.898794046,85,25.5,-8,13.99,4.5,4965.774264,22,0.610743802,49.06333333,31.489911,47.3947,2.6432,30.277594,-4.204530716,0.020343226,59.30023872,910.3221064,0.013928277,0.108126817,7089.251347,0.781823567,-30.27141869
J3BEA1,La Chute,4.9006267040000004,2.722886063166408,BEA,192,13,25,3.17,3,2,622.1357685,3,0.5131260036,64.373,1.8030260870000001,2.626854388,1,5.21,18.10404527,0.480452046,10.27040743,181.4639178,3789.87317,133.5753397,31,22.5,0.374606593,0.927183855,85,25.5,-8,13.99,4.54,7805.313571,34,0.539136546,29.918125,46.35567904,49.0639,3.0588,11.75829897,0.74051399,0.027554482,68.99452982,1322.058848,0.004441001,0.100252056,12149.94623,0.975902066,-30.2313269
J3BEA2,La Chute,0.527608974,0.5423278797134011,BEA,192,15,25,3.17,3,2,404.5994598,3.3,0.5415673442,61.28582,3.259025301,4.215429947,0.324,5.72,4.133318118,0.235987261,15.66800277,52.81769414,1559.204719,42.77718942,55,20.9,0.438371147,0.898794046,85,25.5,-8,13.99,4.04,6326.773862,27.4,0.524326923,21.42960784,40.28694037,47.5264,2.8749,11.28733704,-1.477443562,0.02149639,58.68018408,1110.309024,0.010304605,0.085508677,9269.166355,0.96365707,-31.33714302
J3CAC1,La Chute,0.485640902,1.4684627997852244,CAC,192,15,25,2.07,4,2.5,365.4206701,2.4,0.731343284,44.8632,0.449370645,2.556865583,0.158333333,6.42,2.956068875,0.088765217,13.29116479,87.20319203,2263.652391,57.73242963,55,20.9,0.438371147,0.898794046,85,25.5,-8,13.99,5.92,10603.44711,52,0.756332703,211.276,67.73130881,42.2868,2.5681,12.29946254,-1.386072345,0.035277871,297.7595241,1779.750534,0.029532526,0.108105963,44428.59413,0.30441327,-30.2688755
J3FRA5b,La Chute,0.32334481200000004,0.2711768092464217,FRA,192,22,30,2.46,2.38,2.59,434.7497753,2.3,0.6353764402000001,102.82615,0.627445114,65.692719,0.204333333,5.48,13.78861462,0.370782313,15.14139508,166.4796996,4207.712733,187.1107529,28,8.4,0.139173101,0.990268069,85,25.5,-8,13.99,3.24,7501.765187,30,0.70390417,174.8228571,31.09269791,46.8604,3.0221,10.73779742,0.928437856,0.025829533,401.5823734,916.006002,0.15035372,0.153504759,27495.93,0.116169946,-30.82295761
J3OSV6,La Chute,0.47211626599999973,0.09567865674727455,OSV,192,41,12,4.58,3.25,1.07,407.3185319,3,0.6976302302,64.20268333,3.830179585,54.86127389,0.033333333,4.78,22.64643743,1.014802065,40.72123351,299.1275606,2504.543465,177.8204425,17,0,0,0,85,25.5,-8,13.99,4.66,2889.917787,10.25,0.726504673,14.44153846,26.55267924,45.3207,2.6278,9.476248129,-1.701589055,0.030860449,48.04266687,922.7760453,0.003307927,0.061369374,7777.760832,0.978226255,-32.22803726
J3POD3,La Chute,2.6247780019999998,0.732742201075353,POD,192,15,30,1.7,1.57,3.03,640.6256624,3.7,0.514388489,37.316,0.661190228,3.656833787,0.258333333,6.4,2.948875868,0.103587444,17.63176876,137.3745616,2172.412072,73.35096759,55,5.9,-0.173648178,0.984807753,85,25.5,-8,13.99,3.45,5070.792632,21,0.471824818,19.33416667,64.39377613,47.9186,3.1827,11.98051167,3.249744816,0.016727123,139.3225394,2363.753229,0.005521454,0.172957992,9652.023355,0.864073852,-29.68441376
J3QUR5,La Chute,0.40895961,0.597313695902597,QUR,192,15,25,2.75,2.88,1.12,438.0185225,2.7,0.659535452,88.15535,1.666801406,2.724090345,0.286,6.8,3.692502398,0.113816818,5.488100931,94.25209289,3697.112554,64.59490473,48,15.5,0.374606593,0.927183855,85,25.5,-8,13.99,4.21,13777.87339,17.75,0.653023256,115.2773333,52.34333434,45.62689027,2.9112,12.28988589,-0.489013815,0.058033351,119.5552018,828.0383301,0.036463248,0.078685204,14268.49828,0.352737859,-30.7723716
J3RHT1,La Chute,1.9222251700000001,0.4024786776340548,RHT,192,12,6,1.56,4,1,618.9704682,5.2,0.519989616,49.3535,4.010134391,3.890563861,0.325666667,6.756,12.295448270400001,0.361159514,26.1258856814,179.094389974,4077.083168,152.901251812,45.2,15.5,0.374606593,0.927183855,85,25.5,-8,13.99,11.14,4019.902962,73,0.474934444,308.1354167,73.94070518,49.7183,2.7161,11.02115414,-0.718919158,0.0307274,367.5214017,2495.755109,3.047032634,0.11042617,33525.60685,0.345851326,-28.95636665
J3RHT2,La Chute,4.544844348,0.6045348733403902,RHT,192,17,6,1.56,4,1,429.318111,3,0.529597126,44.90105,0.839151029,2.536922973,0.146,6.08,4.0566795430000004,0.108328267,7.24652404,85.06495218,1667.066308,61.4374034,49,33.3,0.374606593,0.927183855,85,25.5,-8,13.99,6.65,855.2395197,43.5,0.482502753,379.0492,86.45632282,47.8694,3.0413,14.7159609,-1.03768414,0.013203416,662.163947,7135.090075,2.434568473,0.146499921,35480.82145,0.548787283,-27.9128035
J3TIA3,La Chute,1.5332192660000001,0.44683881901440115,TIA,192,15,35,3.98,2.88,1.26,412.681371,2.1,0.460609911,70.491525,0.685772274,27.02158898,0.179,5.25,8.8272564166,0.250993026,10.692113515199999,132.91221712,2501.0250382,80.27512376600001,53,8.4,0.139173101,0.990268069,85,25.5,-8,13.99,4,1433.427653,12.6,0.407299481,137.9114286,32.97147237,42.8641,2.7589,17.19408463,1.738845243,0.032288147,58.59784468,915.9718967,0.015866764,0.143431943,5488.655245,0.796105486,-30.67836006
J3ULA2,La Chute,3.243255888,0.5310240869864381,ULA,192,20,35,3.14,2.92,2.46,610.2545729,5.2,0.5145959224,54.64,1.113092635,2.128100623,0.642333333,5.09,12.73098985,0.417035312,26.16488827,120.3959241,3498.335348,104.9765357,45,20.9,0.438371147,0.898794046,85,25.5,-8,13.99,4.76,5358.547178,51,0.704633431,79.18722222,43.91842118,42.7476,3.046,12.99780495,-0.576521285,0.027698803,122.3003272,997.2995912,0.028673135,0.104143077,15695.43313,0.41530593,-29.92261543
J4ACP1,La Clairi<e8>re,2.901458912,1.4130096395594014,ACP,185,17,10,3.56,2,1,585,3.9,0.6041450854,56.004643334,2.32603588,16.15612241,0.113,4.892,18.959111696,0.484777472,46.705029358,110.912759032,2993.8866740000003,189.64631572,48,8.2,6.13e-17,1,218,26.33,-14.67,12.43,5.61,4989.220272,20.75,0.450531804,89.49083333,45.38639898,48.5914,2.9167,20.42437063,-3.175728607,0.014848022,63.19034489,895.7339471,0.014483703,0.114511725,7795.624736,0.721935533,-28.8369709
J4BEPA6,La Clairi<e8>re,0.14983737599999997,0.11287775722461481,BEPA,185,23,25,1.54,2.02,1.25,360,4.7,0.5178978534,70.898658334,0.961977472,29.23155949,0.060666667,5.408,11.4442519578,0.20033867919999998,25.4973024822,158.85404659,1428.69988628,172.6263366,51.6,0,0,0,218,26.33,-14.67,12.43,7.08,2455.611201,8.888888889,0.572252252,31.068125,44.68003782,46.8,2.3437,19.7848843,-2.372258263,0.032825094,74.16296657,1437.561762,0.004462823,0.167191367,2321.313103,0.987209961,-32.32257637
J4BEPO5,La Clairi<e8>re,0.022343942000000006,0.15051499571174334,BEPO,185,18,15,1.5,2.34,1,690,4.7,0.4892739284,61.68278,0.797527685,30.75884004,0.133666667,4.9526666666,11.5131732088,0.2924275618,28.297235144000002,152.406795486,2095.02862212,147.80674085,44,2.3,0.342020143,0.939692621,218,26.33,-14.67,12.43,11.14,6745.357179,19.6,0.520094044,15.293,46.49185902,45.4425,2.9289,18.98476682,-1.383962708,0.022811827,62.33315093,1206.289495,0.00324598,0.112670764,8663.395024,0.985604266,-31.33176407
J4FRA6,La Clairi<e8>re,1.899611122,0.8458901044211928,FRA,185,20,30,2.46,2.38,2.59,364,2.3,0.5324540164,53.535185714,0.985732638,2.831344451,0.195,5.2453333334,13.0928478322,0.3637918296,37.1397957884,153.78175086599998,1021.9943141599999,179.28622517600002,43,0,0,0,218,26.33,-14.67,12.43,9.41,2284.336177,29.5,0.754639866,207.045,62.43409243,46.66101595,2.8542,16.09942126,-1.148423338,0.016383822,505.1198106,1301.420764,0.079947142,0.206893035,33246.60804,0.131218008,-29.14186317
J4OSV7,La Clairi<e8>re,1.443809028,1.3933150714113474,OSV,185,14,12,4.58,3.25,1.07,320,3,0.6115820536,53.87958,1.500099585,5.484109288,0.154,5.304,15.360070397000001,0.452873361,27.1750441108,174.087383356,3025.3364076,183.582011696,41,0,0,0,218,26.33,-14.67,12.43,6.08,2292.380503,21.2,0.760627772,22.04136364,42.19339671,47.3347,2.3331,13.55648803,-0.927747846,0.033883445,43.95444732,846.9078721,0.004740966,0.101911101,4864.227433,0.981303745,-31.05460083
J4POB6,La Clairi<e8>re,2.6539600660000002,0.613042090086279,POB,185,14,25,1.27,1.77,2.63,674,3.8,0.44200789819999997,65.818865,2.24333094,24.37539744,0.134333333,5.678,3.9140306313999997,0.1541389008,26.3943644984,50.137958392,695.84098432,130.680032364,55,0,0,0,218,26.33,-14.67,12.43,21.36,3735.117047,7.625,0.341784537,32.54195652,77.17795755,50.5342,2.6996000000000002,13.725385,-1.251141367,0.022937887,109.7350345,1624.452268,0.017246015,0.18351855,9304.012146,0.753931276,-30.6120356
J4POT6,La Clairi<e8>re,1.774069034,0.5594344607280707,POT,218,15,25,1.21,1.77,1.77,562,4,0.5600345508,61.98466667,1.635496375,5.1820825624,0.14,6.108,7.5368588642,0.107016287,54.084333176,108.54562026400001,1638.45052654,195.6197766,51.8,0,0,0,218,26.33,-14.67,12.43,18.78,3106.230164,10.66666667,0.413208222,74.7,106.45917,52.131,2.7264,21.90459037,1.307058172,0.026756434,36.35283928,682.2550628,0.003536328,0.128588643,4903.214485,0.955825342,-27.97473656
J4POT7,La Clairi<e8>re,1.11814423,0.850281390105202,POT,185,14,25,1.21,1.77,1.77,452,3.4,0.4832566736,50.287872,2.668119251,1.000149439,0.125,6.0533333333999995,5.0362833304,0.057537984,30.734208849999998,67.999161454,1842.83257772,142.715637744,47.4,0,0,0,218,26.33,-14.67,12.43,26.36,3708.210244,11.11111111,0.483768116,11.50545455,78.61883692,48.7032,2.7333,14.96874625,0.542495183,0.027048397,66.22075655,1229.959148,0.007725742,0.184921623,6066.515405,0.945946683,-28.42497643
J4PRS3,La Clairi<e8>re,0.142223512,0.2575350377947447,PRS,185,15,22,2.46,3.02,1.06,340,2.6,0.639806388,64.625619666,24.74371987,12.61004172,0.203,5.628,9.2446244446,0.1632900364,34.6715430332,133.113347104,2317.7468786,229.34684448,41.2,0,0,0,218,26.33,-14.67,12.43,6.72,4787.113944,8.727272727,0.573172368,19.52482353,36.76164882,44.4766,2.6957,18.0118007,-2.255701838,0.02330602,32.21759913,610.9830859,0.012097198,0.112854354,4908.163808,0.965842083,-30.50702461
J4PRV2,La Clairi<e8>re,0.006388910000000003,0.10320696338144617,PRV,185,26,9,2.59,2.88,1.11,250,1.9,0.6213148872,57.07236,5.023409922,6.539502831,0.109,5.1739999999999995,7.1773688944,0.211076156,16.1764998564,94.059143806,1029.74498322,115.76336902199999,45.4,0,0,0,218,26.33,-14.67,12.43,13.14,1111.849979,10.2,0.656342412,9.170306122,42.76224282,45.7882,2.978,15.72318036,-1.944884167,0.028174179,25.20296094,478.0094085,0.007782948,0.10060871,3910.520484,0.96595076,-31.01688583
J4PRV3,La Clairi<e8>re,1.107210468,0.41146678054982927,PRV,185,18,9,2.59,2.88,1.11,420,2.4,0.5906012134,58.889901666,5.309291585,2.83528737,0.073,5.756,5.0433208878,0.1250872972,18.221878188999998,117.971399152,1689.5808508,95.515259406,55,8.1,0.342020143,0.939692621,218,26.33,-14.67,12.43,2.69,3475.941922,7.115384615,0.683908824,8.115360825,50.92798435,45.6298,3.2213,21.19685972,1.377895844,0.041249348,35.67960258,594.5781726,0.015404007,0.107006393,5717.961574,0.8487095,-30.76422844
J4QUR9,La Clairi<e8>re,0.8793339840000002,0.6306148283338857,QUR,185,16,25,2.75,2.88,1.12,352,3.1,0.7020795354,61.38846,2.160428975,6.838992901,0.18,5.596,11.9054698302,0.5138497568,42.34142524,119.771713518,3411.1300954,153.742162,50,12.3,0.342020143,0.939692621,218,26.33,-14.67,12.43,8.26,3835.176363,23.5,0.656971714,77.95291667,59.3093053,50.2415,3.3502,16.48772588,-0.090624468,0.056048054,137.3365968,1235.272952,0.053259331,0.084261639,21353.34958,0.458085727,-29.91756615
J4ULA3,La Clairi<e8>re,1.20182487,0.8073372503135039,ULA,185,16,35,3.14,2.92,2.46,310,2.2,0.5959909136,56.85346,1.29831125,7.705657231,0.104333333,5.12,12.719618379,0.3771674292,62.263097558,139.338303718,1662.3928524799999,183.77333218,37.6,0,0,0,218,26.33,-14.67,12.43,7.92,3217.785374,20.25,0.731952191,29.61882353,61.26866857,44.5931,2.6778,19.8296215,-1.638177872,0.029169279,171.8005775,1158.878139,0.028339542,0.116381538,6956.973609,0.343544706,-27.87681305
J5ACR3,Telephone Line,0.14619164200000015,0.06737106452363407,ACR,185,32,25,3.44,1.84,3.08,488,3.2,0.5677460638,59.9695925,1.955156613,11.96085246,1,5.5373333334,7.7851850328,0.184446187,10.3088834854,97.517347666,2994.1022028,134.322913554,51,0,0,0,153,26.17,-10.5,13.33,7.375,5593.176704,21.25,0.594397993,55.14066667,39.70451331,48.7512,2.3988,15.78388459,5.803067856,0.016425904,27.40557278,456.8290296,0.012506255,0.074244439,6237.025416,0.848955488,-32.12150421
