SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Soil.Fertility,Light,Temperature,pH,Slope,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J9ACR9,Dieppe,0.5417636060000003,0.10926638003704325,ACR,198,37,25,3.44,1.84,3.08,472,3.4,0.646071189,51.11783333,0.24202429565775946,-1.5404864425287368,-0.15188878715350557,-1.9336932938164428,0.3017242463259369,4426.151093,10.9375,0.572461538,30.09433333,52.3575867,51.2353,2.3226,11.21022096,-4.735360203,0.017588392,26.55944926,514.0841445,0.007937066,0.098630546,5133.825963,0.98579192,-29.7092131
J9ACSA18,Dieppe,0.8980576499999998,0.16488857292279718,ACSA,198,38,35,4.76,2.88,3.37,338,2.3,0.62975334,45.374,-0.531612801499065,-1.4164622137746827,-1.0167850175534723,-2.120697848509898,0.8021331036767599,2180.161848,14.8,0.786038394,27.11833333,50.02765657,50.098,2.2195,15.42495751,-4.206694469,0.019521202,44.33860125,810.0713854,0.009036508,0.12551605,5955.83138,0.930489364,-28.97531898
J9AMSP10,Dieppe,0.20071470600000013,0.1211416291183527,AMSP,198,26,12,2.182,3.098,1.062,331,2.5,0.6712439474,52.204645,-3.1037725137014527,-0.8685938590249698,-2.0376732827910855,-0.653808402102329,-0.6555740407709526,3975.096801,9.411764706,0.845146307,11.738,78.54830465,49.5391,2.2894,21.80056847,-3.834146366,0.014283065,34.73584095,659.2453341,0.001600574,0.136899868,3738.919991,0.966583455,-28.65737923
J9AMSP9,Dieppe,0.8360006599999998,0.07869798119358332,AMSP,198,51,12,3.356,2.238,1.014,556,3.7,0.727169468,61.32233333,-0.06481131428029294,-1.5679511408026936,0.2149637572849561,-1.962907447347924,-0.817462687206862,4555.083015,13.73076923,0.86921659,25.35333333,50.61793321,49.4272,2.5262,16.14889293,-4.089233685,0.009502678,57.88363723,1102.830837,0.00781946,0.161239716,5399.399528,0.970338354,-30.72075233
J9BEPA13,Dieppe,0.49015887199999997,0.06649158624428159,BEPA,198,37,25,1.54,2.02,1.25,591,4.5,0.555966014,58.915675,-0.004777461068819808,-1.4079296352056516,-0.08006478505555525,-1.72852834270449,0.7905668540179827,5608.844101,21.77777778,0.574686347,13.53244444,61.05491329,49.0059,2.5393,16.77848551,-4.94835289,0.028092517,57.40408467,1079.963672,0.006832972,0.147937627,5609.319744,0.958156523,-28.89219841
J9FAG12,Dieppe,0.35289196200000006,0.2254436941496249,FAG,198,27,25,4.75,1.5,1.5,230,1.7,0.6978197992,61.858335,-1.2555463170710917,-0.9176483067213899,-0.11819759375565582,-1.2326739576680406,0.1119924444055311,1578.119239,10.66666667,0.711954188,26.55555556,27.82426778,47.65643314,2.3954,13.56848033,-3.98378458,0.017469808,64.30782926,1196.161041,0.009834447,0.151085222,7647.53035,0.94731827,-32.90227921
J9FAG13,Dieppe,0.820475418,0.4089254986915747,FAG,198,30,25,4.75,1.5,1.5,368,2.4,0.648111332,65.8951,-6.934101211276053e-4,-1.6336267691637256,-0.2272821135215796,-1.700583093564583,0.8350876644338753,4413.843152,33.33333333,0.726222222,59.16230769,47.24941816,50.68777912,2.5719,12.47396027,-4.582479858,0.02456549,29.70937159,567.7908232,0.006302814,0.089688234,9924.109107,0.97334099,-29.59995872
J9FRA16,Dieppe,0.14816708999999992,0.143763098296064,FRA,198,23,30,2.46,2.38,2.59,381,2.3,0.516696751,60.80033333,0.1365844723202647,-1.5077578220019787,0.2617438909387964,-2.1345423393900673,-0.08727398263081064,9645.28069,38.5,0.756363636,198.159,30.94484732,45.9654,2.6755,18.95454983,-4.121551037,0.043686789,579.4686866,1181.572378,0.133286645,0.180941162,31288.14042,0.103848557,-31.5878421
J9OSV17,Dieppe,1.003902058,0.5875504724554967,OSV,198,19,12,4.58,3.25,1.07,344,2.6,0.5034009624,49.52746,-0.09509575577287517,-1.428996168477893,0.09494898713749272,-1.719427144298394,0.02328846328469292,1878.299479,10.5,0.767455919,18.616764710000002,32.38700096,48.6416,1.9453,12.06376036,-6.833443317,0.024097777,82.51238275,1606.920165,0.002501863,0.12446019999999999,7261.090854,0.991848366,-30.26289833
J9POG6,Dieppe,0.717332888,0.144629989567601,POG,198,21,20,1.21,2.5,2,540,3.4,0.4206650026,63.1977,-0.2371115681702116,-1.2578182876227562,-0.42837316093702493,-1.751449446780217,1.1707212824799007,1651.992366,16.44444444,0.392620711,25.38472222,73.91803907,52.1131,3.5169,18.72678309,-3.629400444,0.019690743,94.86542008,1778.223725,0.015326148,0.135726563,10484.40729,0.95465967,-29.377017210000002
J9PRP4,Dieppe,0.5437109240000001,0.266325126869283,PRP,198,22,12,2.878,2.388,1,222,1.5,0.5033001006,48.7312,-1.0772992254963571,-1.7584726172824054,-1.6397810694606123,-0.8844429302866749,0.1221934575383923,634.2632995,13.4,0.534705882,6.435890411,50.6151292,48.73,2.7179,24.52925275,-6.819508209,0.019410706,94.44774076,1798.053868,0.004874466,0.172629174,4256.269149,0.969574611,-27.89855812
J9PRP5,Dieppe,0.5971342180000001,0.1420492850103499,PRP,198,31,12,4.216,2.16,1.28,289,2.6,0.75991501400000006,56.9946,-0.8248218732397077,-1.914135062817528,-1.6567149848479832,-2.261740861486183,0.2131938944488502,994.050196,27.5,0.573350126,11.41414286,38.69885731,49.4819,3.4409,22.49585465,-4.511614685,0.023143513,55.37436209,1052.315633,0.005878564,0.112889314,5487.235564,0.967848533,-28.39112366
J9PRP6,Dieppe,2.020267208,0.3694663566081349,PRP,198,16,12,2.768,2.926,1.438,568,3.9,0.529553679,52.10125,-0.7774730355059323,-1.8882842249157568,-1.7851956960795488,-1.8188880739780757,0.5849385998881635,3940.672723,19.22222222,0.582902711,10.62724138,59.5898634,49.5655,3.1537,24.97578579,-5.295990353,0.021166351,30.67862373,570.9240481,0.008092113,0.09870045,4701.045194,0.947790985,-26.91909874
J9PRV10,Dieppe,0.251031082,0.1929168308523219,PRV,198,25,9,2.59,2.88,1.11,228,1.7,0.510223953,56.28175,-0.35123859886943276,-1.5889644292857976,-0.9313009545607916,-1.3820143786562673,-0.145545816260785,1955.545221,6.954545455,0.715573123,9.505483871,46.4248142,43.5688,2.8632,14.78280276,-5.58977953,0.02499874,34.61868936,653.9982345,0.004048609,0.107593886,4678.094025,0.962135112,-29.30393494
J9PRV8b,Dieppe,0.311996436,0.49751274303240667,PRV,198,16,9,2.59,2.88,1.11,249,1.7,0.7102982862,59.24633333,-2.0865136031619733,-1.4700626568556796,-1.882159407758054,-0.7802303834571825,0.09424363475540393,2292.457711,7.875,0.698797791,8.701666667,71.05918406,49.0766,3.3377,19.40119266,-5.913511944,0.030861077,22.89202775,405.6160418,0.003654508,0.079721325,4880.961265,0.902403911,-27.51932449
J9PRV9,Dieppe,0.588170036,0.29645002489251765,PRV,198,28,9,2.59,2.88,1.11,275,2,0.6970238112,52.45166667,-1.7500586263489892,-1.5255470301500706,-1.7586561413205888,-1.3922973601016952,-0.2844042959256729,1941.782298,10.7,0.719897436,9.76,45.40983607,47.8518,2.7216,18.00952725,-5.400969162,0.018405477,56.87120191,995.4831605,0.00393756,0.144722897,6177.375344,0.891480034,-30.378344040000002
J9SOA7,Dieppe,2.6201999559999996,0.32230560063978553,SOA,198,25,10,2.59,1.77,1.27,396,2.4,0.7374734712,41.6429,-1.8730592675366042,-2.270899622209296,-3.0028283606497475,-2.0706190182180415,-1.6828540784744215,1008.45034,65,0.660559361,84.069,83.96674161,50.0735,2.9659,27.39596504,-4.834875469,0.046328238,19.13844685,204.6626263,0.01626253,0.121807108,2996.220424,0.544630505,-27.22561348
J9SOA8,Dieppe,0.30790942,0.0924749141140813,SOA,198,32,10,2.59,1.77,1.27,390,3.2,0.6592649628,53.7074,-0.7721470329270229,-1.684913554253467,-1.4427567549535274,-1.8655090943139354,0.9798259377964634,2465.503301,42,0.647892235,133.1893333,88.09013735,51.7693,2.6102,26.53096253,-4.25631691,0.033698153,24.4274273,348.5811098,0.06060137,0.134669129,2791.596375,0.726768723,-27.57076729
J9SOA9,Dieppe,1.2309806560000003,0.2193175196849982,SOA,198,24,10,2.59,1.77,1.27,436,2.9,0.7195995118,81.9016,-0.6154484605507232,-1.852812270630114,-1.733281909796726,-1.7948556905842394,0.5701111262895495,1629.089001,10.4,0.587400966,65.61714286,65.32482801,51.8091,2.9684,24.91140915,-4.716909599,0.04679614,32.84618836,449.432128,0.01484025,0.175955019,3265.721909,0.696865952,-28.43337364
