Sample ID,Height-DBH Ratio,Estem,Etwig,Branching Distance,Twig Diameter,Twig Wood Density,Stem Wood Density,Leaf Mass Fraction,Leaf Area,LMA,LCC,LNC,LPC,d15N,t/b2,Ks,Ktwig,Huber Value,%Lum,VD,%Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric Competition,Asymmetric Competition,Soil Humidity,pH,Organic C,N,P,K,Ca,Mg,Soil Depth,Slope,North Aspect,East Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,%Canopy Opening,Species,Site,Tree Age,Tree Height,julian date 2011,Branch Height,SRL,Root Wood Density,Twig branching angle,Hmax,Shade Tolerance,Drought Tolerance,WaterLogging Tolerance,DBH:DGH,Leaf Area Ratio,Branch Dry Mass,Leaf Thickness,Leaf Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total Transmitted Light 
J23PRV15,115.00000000,1070.25250300,281.92755550,9.90909091,5.51500000,0.51651955,0.71855513,0.79681373,3.74440000,74.88516184,47.88040000,3.20130000,13.15386994,-3.72641201,0.02767633,32.54152146,577.42397720,0.00416142,0.10036539,5141.53461200,0.90370580,-29.62939186,6.06385325,0.12089949,0.62841438,4.85215411,0.12033333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,58.00000000,26.17000000,-8.50000000,14.09000000,10.97000000,PRV,Quarry's Orchard,12.00000000,253.00000000,186.00000000,1.80000000,NA,0.64178127,37.01712500,9.00000000,2.59000000,2.88000000,1.11000000,0.57894737,92.43957897,4.57195938,0.18740000,0.39960065,14.95654890,3.64002383,0.24337324,320.46474820,1.76524110,2.26221650,1.00000000,4.31000000
J23PRV16,147.33333330,886.48985430,430.29805100,9.60000000,4.58500000,0.54488677,0.75753247,0.26038438,6.48676471,36.81704829,44.59680000,2.52540000,11.00276324,-1.26529969,0.02790342,43.62496717,806.82514320,0.00245741,0.14651474,4990.84430900,0.94192087,-30.17028091,2.00680599,0.04220858,1.59241705,6.67486908,0.08033333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,58.00000000,26.17000000,-8.50000000,14.09000000,3.86000000,PRV,Quarry's Orchard,NA,221.00000000,186.00000000,1.60000000,91.41794521,0.69651163,47.94333333,9.00000000,2.59000000,2.88000000,1.11000000,0.42857143,88.64228146,3.22600000,0.12300000,0.29932560,17.65930150,4.05323636,0.22952416,290.55944640,2.30174070,0.20213046,0.09425776,1.90000000
J2ACSA3,119.89834600,3809.34652300,417.66591370,10.00000000,4.99000000,0.62645276,0.78879856,1.05002585,37.29282051,50.07494396,49.13990000,1.89900000,13.62749630,-5.78834873,0.02372750,22.97542420,376.35178890,0.01770569,0.06740173,5912.46751300,0.83425834,-30.78756699,1.02050463,0.02123676,13.96939758,5.09234535,0.02900000,NA,NA,NA,NA,NA,NA,NA,39.00000000,17.00000000,-0.76604444,0.64278761,109.00000000,29.00000000,-9.50000000,14.39000000,5.18000000,ACSA,La Piscine,41.00000000,443.62388030,171.00000000,4.00000000,NA,NA,NA,35.00000000,4.76000000,2.88000000,3.37000000,0.75510204,201.35963540,11.84542272,0.10920000,0.45856176,25.87672459,3.60593751,0.13935062,339.82743010,0.21280599,0.28477708,0.02512320,2.45000000
J2BEPA4,113.12843100,2524.22392400,332.03115680,13.81818182,5.34000000,0.57032125,0.56734269,1.26465456,21.05571429,98.81945858,46.06110000,2.17590000,11.28035191,-1.88335874,0.03292357,33.01925104,629.19091290,0.00583333,0.08608727,5114.16111300,0.97047719,-28.71785606,26.98596710,1.00000000,0.34906585,2.45183464,0.00966667,5.63000000,2.34007107,0.02464573,18.10151223,42.09028903,173.73272500,10.58130988,38.00000000,37.20000000,-0.76604444,0.64278761,109.00000000,29.00000000,-9.50000000,14.39000000,19.70000000,BEPA,La Piscine,11.00000000,565.64215490,204.00000000,2.90000000,NA,0.50787402,NA,25.00000000,1.54000000,2.02000000,1.25000000,0.68027211,123.72382090,6.45235488,0.19680000,0.50213140,21.16875776,4.08330346,0.19289292,385.77996000,1.53293648,5.85306430,1.00000000,10.85000000
J2BEPO3,168.18787060,1560.24983200,484.65821750,70.00000000,3.84500000,0.43160500,0.48728943,1.21212121,33.74666667,73.38996444,51.91950000,2.62830000,21.34417505,0.16984163,0.01592943,134.44222340,2568.73446500,0.00156790,0.17715640,12470.61238000,0.97309141,-27.96968521,1.05505762,0.78816998,0.12711227,1.67397966,0.02466667,5.85000000,1.80873312,0.05975152,31.50615590,65.58689967,307.79332700,18.50607379,43.00000000,11.30000000,-0.64278761,-0.76604444,109.00000000,29.00000000,-9.50000000,14.39000000,12.16000000,BEPO,La Piscine,9.00000000,386.83210250,204.00000000,2.10000000,173.53235870,0.41134752,49.25900000,15.00000000,1.50000000,2.34000000,1.00000000,0.46938776,148.74628640,1.68300000,0.18560000,0.39542007,19.75402351,2.43249036,0.12313898,753.16018560,10.60148110,0.24056114,0.64190395,5.05000000
J2BEPO4,105.72985100,1663.91580400,405.76840780,5.62500000,4.83500000,0.57138573,0.54897163,0.73545885,10.79115385,95.16341733,43.02260000,1.61550000,14.48454989,-9.02776806,0.01866320,75.83405268,1438.32631700,0.00234265,0.16200143,5472.99470100,0.96596918,-28.95310913,0.51324931,0.50759228,0.10538155,0.41588098,0.02200000,6.43000000,0.68503161,0.04070305,9.05667412,65.97265976,472.06413860,19.85073358,26.00000000,9.30000000,-1.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,22.30000000,BEPO,La Piscine,23.00000000,486.35731470,204.00000000,2.50000000,NA,NA,51.89476000,15.00000000,1.50000000,2.34000000,1.00000000,0.64788732,76.29470056,4.64200000,0.16180000,0.58815462,26.63113587,2.97024073,0.11153263,466.56664730,4.08615726,0.06501649,0.22967355,13.30000000
J2CAC4,118.38414360,1252.41580200,146.74531310,11.14285714,7.43000000,0.48797780,0.67455882,1.61155505,79.39125000,79.16489538,47.11770000,2.89120000,12.87890730,-1.55438187,0.02522311,122.66967750,834.89031890,0.04934373,0.10543504,16663.64572000,0.34662694,-28.90982880,10.81898006,0.73279631,0.18533756,3.02219151,0.05233333,4.56000000,13.14918084,0.67756128,37.36700449,180.21107960,1525.64858500,106.42688680,16.00000000,0.00000000,0.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,18.89000000,CAC,La Piscine,7.00000000,272.28353030,204.00000000,1.30000000,38.92909988,0.45003802,65.23200000,25.00000000,2.07000000,4.00000000,2.50000000,0.60526316,183.81213880,10.66795704,0.17500000,0.45237083,16.29693553,3.65851690,0.22449110,1152.64818300,0.76753482,3.35989584,1.00000000,6.31000000
J2FAG3,166.73797520,7170.75128300,396.19569800,10.50000000,5.02000000,0.60141657,0.74512563,0.77399757,31.13750000,29.78723404,47.52950000,2.40640000,11.78386664,-3.63900381,0.01677614,69.39864968,1287.10834700,0.00296668,0.17271989,6693.23545000,0.94457011,-31.48620781,0.78036514,0.05311558,2.28938192,18.24574378,0.11266667,4.27000000,14.49414203,0.56775866,16.37307406,161.52563980,793.25756730,68.36440488,34.00000000,0.00000000,0.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,4.58000000,FAG,La Piscine,42.00000000,483.54012810,171.00000000,3.80000000,41.96489362,0.52721958,NA,25.00000000,4.75000000,1.50000000,1.50000000,0.73417722,251.39125150,1.64600000,0.08420000,0.35376763,19.75128823,4.03343838,0.20421141,398.62389840,3.88585077,0.09472530,0.02288765,1.81000000
J2FAG4,129.05099100,3192.23709100,652.70320000,23.33333333,3.99000000,0.62592131,0.73367769,1.24367089,75.91666667,21.93194292,47.94810000,2.18240000,15.09752248,-1.31426765,0.02049928,109.50753870,2062.43786700,0.00428487,0.23152423,7882.13312300,0.95919513,-30.72890915,8.06215397,0.57110960,0.60521376,31.65104778,0.04233333,NA,NA,NA,NA,NA,NA,NA,26.00000000,8.40000000,-0.34202014,0.93969262,109.00000000,29.00000000,-9.50000000,14.39000000,4.49000000,FAG,La Piscine,16.00000000,374.24787390,204.00000000,2.50000000,NA,NA,66.62300000,25.00000000,4.75000000,1.50000000,1.50000000,0.72500000,343.42563290,2.52800000,0.12540000,0.17489588,21.97035374,3.17589194,0.14455352,470.89378730,4.87110689,1.77930874,0.44743584,1.83000000
J2FRA3,177.36286720,9565.50094000,301.44525830,52.00000000,5.42000000,0.53341501,0.76268156,1.56272769,162.73461540,75.81007303,41.72880000,2.00350000,16.48457729,-5.52993523,0.02419698,389.19518610,2187.29824800,0.05086044,0.14201394,26337.81465000,0.28622704,-28.62358864,4.59675933,0.32018575,2.53021105,2.42876699,0.01066667,5.89000000,2.76793497,0.05671504,12.70107018,88.41797736,550.29323510,33.86865794,30.00000000,25.00000000,-0.76604444,0.64278761,109.00000000,29.00000000,-9.50000000,14.39000000,13.54000000,FRA,La Piscine,16.00000000,567.56117490,171.00000000,4.00000000,60.94386724,0.57026793,NA,30.00000000,2.46000000,2.38000000,2.59000000,0.72727273,206.13720960,10.26282447,0.16300000,0.46509247,20.82795109,2.53138429,0.12153785,2722.59937400,0.76522189,1.13702426,0.38165465,6.77000000
J2FRA5a,181.66738920,5002.51168400,201.09331200,27.50000000,6.52500000,0.51572343,0.80166008,1.00246631,111.82428570,58.72095251,46.78660000,2.44790000,21.45116345,-3.75511305,0.02017800,300.73191010,1414.20908000,0.03398287,0.10283747,40536.45815000,0.23949928,-29.85688721,4.13378007,0.27838718,5.21074539,4.69145636,0.03033333,5.80000000,4.23971247,0.12154509,22.35294664,109.49022490,973.57956790,59.71304503,36.00000000,15.00000000,-0.50000000,0.86602540,109.00000000,29.00000000,-9.50000000,14.39000000,4.10000000,FRA,La Piscine,25.00000000,436.00173400,204.00000000,3.00000000,40.85177714,0.63948171,27.76500000,30.00000000,2.46000000,2.38000000,2.59000000,0.57142857,170.74882310,9.19432399,0.11740000,0.50017847,19.11295396,2.18107517,0.11411502,2970.72766200,0.88742749,1.12049241,0.36363140,2.55000000
J2OSV3,111.60747510,1887.82088300,356.13711340,11.10000000,5.20000000,0.57895731,0.82645418,1.28360656,25.59923077,42.84984525,48.02680000,2.34060000,10.23575322,-1.65548687,0.02572805,49.69193402,961.76884470,0.00431573,0.09546015,7785.82631800,0.98572306,-30.61052475,1.98201451,0.28837692,2.41237187,7.49738659,0.03866667,4.40000000,11.06703917,0.36676369,34.01916847,130.56477730,940.87197500,64.69799618,25.00000000,17.00000000,-0.86602540,0.50000000,109.00000000,29.00000000,-9.50000000,14.39000000,3.68000000,OSV,La Piscine,35.00000000,306.92055650,171.00000000,2.30000000,121.16666670,0.68813033,NA,12.00000000,4.58000000,3.25000000,1.07000000,0.67073171,283.43852460,2.44000000,0.16580000,0.25844298,20.51901222,4.69206310,0.22866905,519.33404850,2.39282214,0.50640333,0.33654983,1.62000000
J2OSV30,173.54172790,2788.08166200,915.06498100,11.16666667,3.22000000,0.57150743,0.76744589,0.62978953,23.22125000,33.26694299,47.83270000,2.46860000,9.98486139,-2.04389288,0.02056668,36.00429706,695.60961090,0.00216642,0.06196728,7227.01835900,0.98396884,-31.73885025,4.74818468,0.68195641,6.18842505,5.04472271,0.01800000,NA,NA,NA,NA,NA,NA,NA,28.00000000,15.00000000,-0.50000000,0.86602540,109.00000000,29.00000000,-9.50000000,14.39000000,3.97000000,OSV,La Piscine,14.00000000,303.69802370,204.00000000,1.60000000,NA,NA,56.02402000,12.00000000,4.58000000,3.25000000,1.07000000,0.54687500,183.73448460,1.85300000,0.10700000,0.31090601,19.37644819,4.79052219,0.24723428,579.65549860,3.04581197,0.93075514,0.61060957,1.99000000
J2POB3,105.38500170,753.55307260,156.01926800,11.28571429,7.89000000,0.58504658,0.54313433,0.78743729,23.00769231,108.77075670,49.50800000,2.23930000,8.35465443,-1.90856745,0.03071200,59.29544377,1066.41980000,0.01038631,0.14605438,5607.80843400,0.91596101,-28.50084366,7.62934755,0.67794630,0.61203156,0.37680978,0.01933333,5.86666667,0.72748045,0.02766086,9.82143370,54.66018101,330.29467460,18.60213280,39.00000000,9.30000000,-1.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,33.56000000,POB,La Piscine,16.00000000,316.15500520,204.00000000,2.20000000,213.69847720,0.69841270,62.68850000,25.00000000,1.27000000,1.77000000,2.63000000,0.54545455,72.43460503,13.09056631,0.20940000,0.51944010,22.10869468,5.92579866,0.26803024,405.40020860,0.60329100,0.99573486,0.23764100,26.09000000
J2POB4,94.19643165,387.93224530,177.76643040,10.33333333,7.38500000,0.58399476,0.53765957,1.32512791,21.01179487,134.22253680,51.61770000,1.46550000,14.52372841,-6.42708818,0.03184448,77.90841048,1451.47774600,0.00733650,0.18428992,6166.48569400,0.94884691,-29.79856621,5.85382931,0.51923799,0.20377231,0.77531829,0.12633333,6.13000000,2.33330901,0.08031054,10.07155902,52.25103805,1131.62594300,30.01439776,19.00000000,0.00000000,0.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,57.01000000,POB,La Piscine,16.00000000,244.91072230,210.00000000,1.80000000,NA,NA,65.32933333,25.00000000,1.27000000,1.77000000,2.63000000,0.50000000,97.38350468,9.47983956,0.24100000,0.55693999,35.22190379,3.55402542,0.10090384,421.61993480,1.19633800,1.14224611,0.27211711,36.18000000
J2POB5,127.28257930,1119.03284300,255.21959800,16.80000000,6.11500000,0.57486404,0.56453172,1.24093175,21.71566667,122.44616020,49.41280000,1.42190000,6.37203690,-8.83232452,0.02083245,57.74286250,1033.50862100,0.00947409,0.14401762,5927.59426500,0.91156135,-29.82544579,5.89172448,0.51442851,0.23500554,0.92502237,0.02533333,5.87000000,1.69789551,0.01760834,12.45897308,66.92314486,644.49058710,22.14402798,29.00000000,10.00000000,-0.86602540,0.50000000,109.00000000,29.00000000,-9.50000000,14.39000000,24.84000000,POB,La Piscine,13.00000000,292.74993230,210.00000000,2.40000000,NA,NA,51.12530000,25.00000000,1.27000000,1.77000000,2.63000000,0.56097561,98.27775407,7.52418497,0.24140000,0.50723347,34.75124833,7.75463181,0.22314686,397.81971380,0.69180110,1.36080942,0.31911679,14.87000000
J2POD4,83.34045692,664.26232430,211.32778150,21.16666667,6.44500000,0.52876249,0.54454268,1.17145928,19.19083333,105.00890180,45.97040000,1.98500000,10.51968927,-5.64370157,0.01870990,158.33010360,2861.04000500,0.01083924,0.22623442,7694.71876900,0.92030238,-27.03225578,5.09803362,0.19695867,7.91479419,2.11629715,0.01433333,5.66000000,1.97678152,0.04544979,21.72240526,74.27611741,411.85581530,29.28501026,17.00000000,30.30000000,-0.76604444,0.64278761,109.00000000,29.00000000,-9.50000000,14.39000000,28.36000000,POD,La Piscine,16.00000000,308.35969060,204.00000000,1.80000000,NA,0.48928974,53.84166667,30.00000000,1.70000000,1.57000000,3.03000000,0.65486726,111.34221520,8.39807254,0.23520000,0.44646642,23.15889169,4.36993896,0.18869379,699.97683130,1.48275396,0.50843221,0.08710194,23.91000000
J2POD5,98.13799008,1207.15067700,336.99426290,60.00000000,5.29000000,0.56805718,0.52649039,1.09355159,29.28866667,112.21632940,45.59600000,1.86540000,14.30173975,-7.82234280,0.01886083,131.89290990,2240.59577100,0.00603481,0.21501194,5528.66485800,0.86519136,-28.14208351,1.30130010,0.05401088,0.34561831,0.32585191,0.00366667,6.05000000,1.23936156,0.01980248,8.67994224,76.91030548,596.58615140,28.73429952,26.00000000,9.30000000,-1.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,27.06000000,POD,La Piscine,24.00000000,451.43475440,204.00000000,3.00000000,NA,NA,NA,30.00000000,1.70000000,1.57000000,3.03000000,0.63013699,94.89341130,5.71715141,0.21720000,0.51664977,24.44301490,3.18814360,0.13043168,613.66965710,2.69887364,0.14877876,0.02738212,22.74000000
J2POD6,91.33289596,1023.29118200,143.06254230,24.28571429,7.93000000,0.54191418,0.56083141,1.43730084,21.42615385,103.25865820,44.48230000,1.67360000,10.77623727,-2.75888993,0.02034201,192.06810340,3254.93516800,0.01769620,0.21494058,11065.83773000,0.86309223,-29.86950745,5.39130875,0.21346982,0.43848340,2.61562546,0.03666667,5.85000000,2.22952516,0.05465409,28.59997313,56.41230175,774.07477890,22.17056138,15.00000000,19.30000000,-1.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,16.48000000,POD,La Piscine,12.00000000,337.93171500,210.00000000,2.70000000,NA,NA,56.00554000,30.00000000,1.70000000,1.57000000,3.03000000,0.69811321,137.56192280,13.25192294,0.24420000,0.42284463,26.57881214,4.12781372,0.15530467,887.87736590,1.18389591,0.69485275,0.12199932,11.32000000
J2POG3,158.04323600,1620.65942200,185.46713800,100.00000000,6.14000000,0.42117435,0.44668367,2.20099223,69.21125000,91.82033268,48.61240000,1.82300000,12.06031804,-9.03602745,0.02092154,101.90473680,1382.00528900,0.00865135,0.15671748,9865.19837500,0.69069362,-30.07437767,13.82127332,0.35112183,0.43554221,1.29831125,0.01100000,5.51000000,3.24257551,0.12201258,20.37460725,62.36609831,395.82992310,23.48225978,7.00000000,19.70000000,-0.76604444,-0.64278761,109.00000000,29.00000000,-9.50000000,14.39000000,14.38000000,POG,La Piscine,6.00000000,316.08647200,204.00000000,2.00000000,276.65909090,0.52247191,0.00000000,20.00000000,1.21000000,2.50000000,2.00000000,0.58823529,234.03444710,3.41436917,0.17660000,0.51993393,26.66615469,4.03077264,0.15115688,659.25823090,1.69994232,2.58620502,0.15913163,9.93000000
J2POT4,95.24169402,1807.61177000,218.89095140,8.87500000,5.63000000,0.41792928,0.54882341,1.69252060,9.41625000,117.26182570,50.14980000,2.14490000,15.65506399,-8.95324890,0.02351324,58.09501496,1079.73367000,0.00578906,0.16718394,5541.43956800,0.94655943,-28.30645691,8.89721325,0.28274957,0.12195428,0.42080202,0.25533333,6.49000000,0.88902589,0.00767327,8.29114960,60.03953634,842.12577270,21.41571286,55.00000000,10.10000000,-0.93969262,0.34202014,109.00000000,29.00000000,-9.50000000,14.39000000,40.35000000,POT,La Piscine,10.00000000,390.49094550,210.00000000,2.30000000,37.70898876,0.44962217,77.47433333,25.00000000,1.21000000,1.77000000,1.77000000,0.83673469,142.76472000,4.36095136,0.19980000,0.58689603,23.38095016,3.20342351,0.13700998,347.58490890,1.38233694,2.22185528,0.23417704,21.11000000
J2PRS1,150.26033350,5465.85816800,437.17453670,13.28571429,4.65000000,0.56940197,0.67787322,1.96580929,22.50516129,62.13628415,46.91310000,2.22080000,14.26767016,-0.34671046,0.02020636,51.95058868,987.31039410,0.00590374,0.12496312,6713.90205400,0.96790637,-29.35568489,18.50954783,1.00000000,2.33756754,5.09389308,0.05000000,NA,NA,NA,NA,NA,NA,NA,21.00000000,0.00000000,0.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,9.47000000,PRS,La Piscine,12.00000000,533.42418380,204.00000000,2.70000000,NA,NA,57.26066667,22.00000000,2.46000000,3.02000000,1.06000000,0.71000000,314.15621080,3.18800000,0.14920000,0.41646303,21.12441463,3.28807012,0.15565260,415.58184650,1.26323345,4.09092010,1.00000000,4.87000000
J2PRS2,154.21139440,4934.52614000,324.49131560,23.75000000,5.17000000,0.52244715,0.62609375,1.22204909,21.52076923,66.63807175,49.01910000,3.01620000,36.14359300,-0.25187244,0.01934822,45.11334451,824.28041160,0.00762407,0.11626883,6142.79065400,0.93055075,-28.75239433,15.24319507,0.75562027,0.15996245,8.91914825,0.06700000,5.63000000,6.80082236,0.25899471,63.95140749,191.84285780,2256.20504700,115.87020440,15.00000000,0.00000000,0.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,4.89000000,PRS,La Piscine,16.00000000,493.47646200,204.00000000,2.80000000,64.76489832,0.49388846,40.76000000,22.00000000,2.46000000,3.02000000,1.06000000,0.71111111,182.17958710,5.13400000,0.15980000,0.41700921,16.25193953,1.35623207,0.08345048,388.16194740,0.65940379,0.52878404,0.11859892,1.93000000
J2PRV1,92.00186582,1059.33809600,246.59453370,7.18518519,6.26000000,0.58209023,0.71327189,0.86212005,6.71375000,67.78688016,42.29330000,1.97380000,35.87363666,-0.99934856,0.01922396,26.02154481,483.54628870,0.00861794,0.09996722,3727.11182600,0.94640078,-28.88332687,0.28512308,0.00640637,0.43571387,1.49580431,0.06433333,4.85000000,10.84512688,0.52103346,60.76746597,191.73508750,1771.80761800,101.59023970,24.00000000,0.00000000,0.00000000,0.00000000,109.00000000,29.00000000,-9.50000000,14.39000000,11.41000000,PRV,La Piscine,23.00000000,331.20671700,204.00000000,1.90000000,65.70026882,0.59691930,48.95313333,9.00000000,2.59000000,2.88000000,1.11000000,0.63157895,124.34596670,8.45125924,0.15040000,0.45071064,21.42734826,1.17895212,0.05502091,257.10546220,0.49231880,0.07819099,0.03895167,5.58000000
J2QUR3,109.34562760,3235.18806900,196.81849440,26.40000000,7.19500000,0.61374180,0.79053465,2.82175695,57.54102564,95.44583575,47.40020000,2.08450000,9.08472653,-2.15842535,0.04356587,103.61764310,1267.87124700,0.04115872,0.08697592,10215.71201000,0.62317720,-28.48638023,24.63241570,1.00000000,0.58040658,2.29195137,0.01100000,NA,NA,NA,NA,NA,NA,NA,15.00000000,29.60000000,-0.76604444,0.64278761,109.00000000,29.00000000,-9.50000000,14.39000000,16.99000000,QUR,La Piscine,16.00000000,524.85901260,204.00000000,3.60000000,NA,NA,64.57300000,25.00000000,2.75000000,2.88000000,1.12000000,0.70072993,285.31152350,12.27426764,0.20940000,0.45580628,22.73936196,5.21757037,0.22945105,1130.08634600,0.39286606,5.47128290,1.00000000,7.23000000
J2QUR4,129.47017990,4042.47309600,318.07528230,13.00000000,5.24000000,0.52607867,0.73016578,2.42945121,45.64100000,89.94982581,47.26990000,2.03560000,12.50677356,-5.87928684,0.02085680,284.15214530,1116.24602600,0.17547022,0.13291482,26458.83467000,0.20006868,-27.70983871,21.32995799,0.74224621,0.60881349,4.20003940,0.01866667,5.75000000,2.34128740,0.06480800,19.66056455,57.82641255,432.21093520,28.30502181,29.00000000,23.10000000,-0.76604444,0.64278761,109.00000000,29.00000000,-9.50000000,14.39000000,16.37000000,QUR,La Piscine,17.00000000,537.30124670,171.00000000,3.50000000,105.93146070,0.71798030,NA,25.00000000,2.75000000,2.88000000,1.12000000,0.68032787,271.09120990,14.70826001,0.16500000,0.54515046,23.22160542,3.77954392,0.16275980,2117.76306300,0.28294309,4.62671068,0.72485004,8.74000000
