SampleID,Height.DBH.Ratio,Estem,Etwig,Branching.Distance,Twig.Diameter,Twig.Wood.Density,Stem.Wood.Density,Leaf.Mass.Fraction,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy Opening,Species,Site,Tree.Age,Tree.Height,julian.date.2011,Branch.Height,SRL,Root.Wood.Density,Twig.branching.angle,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging Tolerance,DBH.DGH,Leaf Area.Ratio,Branch.Dry.Mass,Leaf.Thickness,Leaf.Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total.Transmitted.Light 
J22FAG25,148.4615385,2869.240344,646.1644467,9.166666667,4.025,0.630569599,0.727241379,0.808457711,28.67038462,25.74353058,50.1322,2.9675,11.04287928,-2.683740387,0.023846903,36.3979676,689.0479918,0.00575452,0.082632335,7305.137314,0.964145208,-32.69519318,1.344831385,0.095973095,2.575348689,80.74691686,0.309666667,NA,NA,NA,NA,NA,NA,NA,NA,15.1,0.990268069,0.139173101,138,24.33,-9.33,13.09,7.92,FAG,North MSH,35,386,193,2.8,NA,NA,51.1179,25,4.75,1.5,1.5,0.590909091,311.2189055,2.814,0.0736,0.349776231,16.89374895,4.539776151,0.268725205,448.8691753,0.743106821,0.1511002,0.038278753,4.56
J22FRA31,222.6315789,6734.714097,216.4801268,67,5.655,0.417005183,0.729615674,0.627881206,73.71375,31.82920419,46.9377,3.6853,11.8573927,-0.15060595,0.02106333,266.1133869,277.6858697,0.088893607,0.167252286,17899.31299,0.053144358,-31.7856015,0.569293699,0.031000082,0.194032752,55.07952468,0.466,NA,NA,NA,NA,NA,NA,NA,NA,10,0.990268069,0.139173101,138,24.33,-9.33,13.09,8.34,FRA,North MSH,10,423,193,2.8,NA,NA,65.7757,30,2.46,2.38,2.59,0.575757576,194.8803191,4.512,0.0894,0.356031367,12.7364665,3.958517794,0.310801885,1581.493554,0.446369771,0.474411416,0.124489344,5.57
J23POG15,144.6153846,4054.358545,151.1365975,14.91666667,6.69,0.4074554,0.40855,1.060697387,25.68925926,76.45506841,51.5029,3.8438,18.34282788,0.560962725,0.012903799,259.0132485,4529.91083,0.007184482,0.213965181,13272.75455,0.890712986,-27.67838402,10.05335901,0.247080873,2.355260049,6.24397383,0.066333333,4.61,7.406174226,0.34676007,192.0257288,153.2955101,1457.132805,120.3846002,26,0,0,0,58,26.17,-8.5,14.09,14.69,POG,Quarry's Orchard,10,564,186,4,NA,NA,68.60466667,20,1.21,2.5,2,0.795918367,137.9323748,6.952029946,0.145,0.527276334,13.39895416,2.807794977,0.209553294,1208.378425,4.984125759,2.915760247,0.173565553,11.36
J23POG16,170,1949.246519,173.4499927,19.4,6.01,0.377382217,0.379028133,1.333955407,22.40130435,67.32915397,51.2812,3.9409,16.2607635,1.481376038,0.013704919,68.07069822,1160.052204,0.008407893,0.112505879,6009.758666,0.867935472,-28.52548264,3.468618704,0.07895613,1.193793418,6.455824463,0.069666667,4.74,7.119773246,0.420765027,156.3252874,176.2981795,1871.657754,137.4759776,29,0,0,0,58,26.17,-8.5,14.09,14.16,POG,Quarry's Orchard,5,323,186,2,NA,NA,64.5125,20,1.21,2.5,2,0.644067797,196.6726722,5.335260807,0.1308,0.514748884,13.01256058,3.153677254,0.242356394,601.2719142,0.824406798,1.500814405,0.082744678,9.93
J23PRP12,152.7586207,3080.98396,797.7073037,5.133333333,3.37,0.545709572,0.589443508,1.9535501,8.52530303,47.80777365,49.7611,2.9548,17.30347394,-1.829936752,0.019626189,38.9404599,741.866333,0.004211112,0.108103833,5253.502153,0.970274675,-26.86771667,13.58973107,1,1.569862441,5.006273166,0.154666667,4.9,11.04020182,0.556962025,29.13696783,201.2025396,2563.866182,196.3868643,25,0,0,0,58,26.17,-8.5,14.09,11.14,PRP,Quarry's Orchard,8,443,186,2.5,NA,0.39002453,55.591,12,NA,NA,NA,0.617021277,407.5713338,1.507,0.121,0.395105567,16.84076756,2.875786687,0.170763398,351.7497841,1.009409637,5.037109888,1,7.68
J23PRP13,143.6111111,4529.130426,397.1429731,21.61111111,4.685,0.525078546,0.580490196,1.235802469,8.090229885,47.14072601,48.2555,2.4017,20.34089574,-1.80847455,0.025789036,39.22663576,742.0620898,0.00647404,0.086353771,2720.801406,0.963450247,-27.53228081,12.45516609,0.881863492,0.738981132,4.430136515,0.097,4.846666667,11.92668476,0.655302833,26.30038742,196.8044943,2804.171464,188.4655929,36,0,0,0,58,26.17,-8.5,14.09,10.54,PRP,Quarry's Orchard,11,517,186,3.3,NA,NA,47.9865,12,NA,NA,NA,0.742268041,255.4691358,4.05,0.15,0.314271507,20.09222634,2.372338988,0.11807248,425.2597545,0.890674524,1.471829679,0.281150483,7.27
J23PRP14,141.7021277,2159.59076,487.5249987,39.33333333,3.7,0.402030071,0.509055118,2.564918851,18.32804878,42.01210992,47.7668,3.3897,31.66867602,0.362385478,0.015564154,41.86387894,755.2296738,0.008247937,0.094169715,4505.963673,0.9187761,-27.96637238,8.939148605,0.48459872,1.767145868,3.737726704,0.095333333,4.76,11.21083954,0.762564991,50.96381791,162.0339965,2312.857065,173.8328463,29,0,0,0,58,26.17,-8.5,14.09,13.37,PRP,Quarry's Orchard,9,333,186,2.7,86.37992481,0.673668961,50.158,12,NA,NA,NA,0.691176471,607.8214732,1.602,0.1192,0.352450587,14.09174853,1.508329555,0.107036366,443.6204824,0.657707193,2.660262175,0.389080963,7.31
J23PRV15,115,1070.252503,281.9275555,9.909090909,5.515,0.516519546,0.718555133,0.796813729,3.7444,74.88516184,47.8804,3.2013,13.15386994,-3.72641201,0.027676329,32.54152146,577.4239772,0.004161423,0.100365386,5141.534612,0.9037058,-29.62939186,6.063853249,0.120899494,0.628414384,4.852154112,0.120333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,58,26.17,-8.5,14.09,10.97,PRV,Quarry's Orchard,12,253,186,1.8,NA,0.64178127,37.017125,9,2.59,2.88,1.11,0.578947368,92.43957897,4.571959378,0.1874,0.39960065,14.9565489,3.640023826,0.243373244,320.4647482,1.765241095,2.262216495,1,4.31
J23PRV16,147.3333333,886.4898543,430.298051,9.6,4.585,0.544886766,0.757532468,0.260384377,6.486764706,36.81704829,44.5968,2.5254,11.00276324,-1.265299692,0.027903419,43.62496717,806.8251432,0.002457406,0.146514739,4990.844309,0.941920872,-30.17028091,2.006805994,0.042208575,1.592417047,6.67486908,0.080333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,58,26.17,-8.5,14.09,3.86,PRV,Quarry's Orchard,NA,221,186,1.6,91.41794521,0.696511628,47.94333333,9,2.59,2.88,1.11,0.428571429,88.64228146,3.226,0.123,0.299325596,17.6593015,4.053236357,0.229524161,290.5594464,2.301740696,0.202130464,0.094257759,1.9
J2ACSA3,119.898346,3809.346523,417.6659137,10,4.99,0.626452758,0.788798555,1.050025845,37.29282051,50.07494396,49.1399,1.899,13.6274963,-5.788348732,0.023727495,22.9754242,376.3517889,0.017705689,0.067401732,5912.467513,0.834258338,-30.78756699,1.02050463,0.021236756,13.96939758,5.092345354,0.029,NA,NA,NA,NA,NA,NA,NA,39,17,-0.766044443,0.64278761,109,29,-9.5,14.39,5.18,ACSA,La Piscine,41,443.6238803,171,4,NA,NA,NA,35,4.76,2.88,3.37,0.755102041,201.3596354,11.84542272,0.1092,0.458561758,25.87672459,3.605937506,0.139350616,339.8274301,0.212805992,0.28477708,0.025123204,2.45
J2BEPA4,113.128431,2524.223924,332.0311568,13.81818182,5.34,0.57032125,0.567342694,1.264654556,21.05571429,98.81945858,46.0611,2.1759,11.28035191,-1.883358736,0.032923567,33.01925104,629.1909129,0.005833331,0.086087272,5114.161113,0.970477193,-28.71785606,26.9859671,1,0.34906585,2.451834639,0.009666667,5.63,2.340071071,0.02464573,18.10151223,42.09028903,173.732725,10.58130988,38,37.2,-0.766044443,0.64278761,109,29,-9.5,14.39,19.7,BEPA,La Piscine,11,565.6421549,204,2.9,NA,0.507874016,NA,25,1.54,2.02,1.25,0.680272109,123.7238209,6.452354884,0.1968,0.502131395,21.16875776,4.083303461,0.192892918,385.77996,1.532936484,5.853064304,1,10.85
J2BEPO3,168.1878706,1560.249832,484.6582175,70,3.845,0.431605003,0.487289433,1.212121212,33.74666667,73.38996444,51.9195,2.6283,21.34417505,0.169841628,0.015929431,134.4422234,2568.734465,0.001567896,0.177156399,12470.61238,0.973091405,-27.96968521,1.055057617,0.788169981,0.127112267,1.673979664,0.024666667,5.85,1.808733115,0.059751517,31.5061559,65.58689967,307.793327,18.50607379,43,11.3,-0.64278761,-0.766044443,109,29,-9.5,14.39,12.16,BEPO,La Piscine,9,386.8321025,204,2.1,173.5323587,0.411347518,49.259,15,1.5,2.34,1,0.469387755,148.7462864,1.683,0.1856,0.395420067,19.75402351,2.432490358,0.123138983,753.1601856,10.6014811,0.240561143,0.64190395,5.05
J2BEPO4,105.729851,1663.915804,405.7684078,5.625,4.835,0.571385728,0.548971631,0.735458854,10.79115385,95.16341733,43.0226,1.6155,14.48454989,-9.027768059,0.018663197,75.83405268,1438.326317,0.00234265,0.162001431,5472.994701,0.965969182,-28.95310913,0.513249312,0.507592278,0.105381551,0.415880975,0.022,6.43,0.685031608,0.040703053,9.056674115,65.97265976,472.0641386,19.85073358,26,9.3,-1,1.23E-16,109,29,-9.5,14.39,22.3,BEPO,La Piscine,23,486.3573147,204,2.5,NA,NA,51.89476,15,1.5,2.34,1,0.647887324,76.29470056,4.642,0.1618,0.588154619,26.63113587,2.970240727,0.111532634,466.5666473,4.086157257,0.065016485,0.229673546,13.3
J2CAC4,118.3841436,1252.415802,146.7453131,11.14285714,7.43,0.487977803,0.674558824,1.611555046,79.39125,79.16489538,47.1177,2.8912,12.8789073,-1.554381866,0.025223106,122.6696775,834.8903189,0.049343728,0.10543504,16663.64572,0.346626939,-28.9098288,10.81898006,0.732796313,0.185337555,3.022191514,0.052333333,4.56,13.14918084,0.677561282,37.36700449,180.2110796,1525.648585,106.4268868,16,0,0,0,109,29,-9.5,14.39,18.89,CAC,La Piscine,7,272.2835303,204,1.3,38.92909988,0.450038023,65.232,25,2.07,4,2.5,0.605263158,183.8121388,10.66795704,0.175,0.452370831,16.29693553,3.658516899,0.224491095,1152.648183,0.767534822,3.35989584,1,6.31
J2FAG3,166.7379752,7170.751283,396.195698,10.5,5.02,0.601416572,0.745125628,0.77399757,31.1375,29.78723404,47.5295,2.4064,11.78386664,-3.639003811,0.01677614,69.39864968,1287.108347,0.002966683,0.172719891,6693.23545,0.944570105,-31.48620781,0.780365136,0.053115575,2.289381916,18.24574378,0.112666667,4.27,14.49414203,0.567758661,16.37307406,161.5256398,793.2575673,68.36440488,34,0,0,0,109,29,-9.5,14.39,4.58,FAG,La Piscine,42,483.5401281,171,3.8,41.96489362,0.527219583,NA,25,4.75,1.5,1.5,0.734177215,251.3912515,1.646,0.0842,0.353767625,19.75128823,4.033438383,0.204211408,398.6238984,3.885850766,0.094725302,0.022887645,1.81
J2FAG4,129.050991,3192.237091,652.7032,23.33333333,3.99,0.625921305,0.733677686,1.243670886,75.91666667,21.93194292,47.9481,2.1824,15.09752248,-1.314267654,0.020499281,109.5075387,2062.437867,0.004284871,0.231524232,7882.133123,0.959195132,-30.72890915,8.06215397,0.571109596,0.605213761,31.65104778,0.042333333,NA,NA,NA,NA,NA,NA,NA,26,8.4,-0.342020143,0.939692621,109,29,-9.5,14.39,4.49,FAG,La Piscine,16,374.2478739,204,2.5,NA,NA,66.623,25,4.75,1.5,1.5,0.725,343.4256329,2.528,0.1254,0.174895877,21.97035374,3.175891942,0.144553519,470.8937873,4.871106885,1.77930874,0.447435835,1.83
J2FRA3,177.3628672,9565.50094,301.4452583,52,5.42,0.533415008,0.762681564,1.562727692,162.7346154,75.81007303,41.7288,2.0035,16.48457729,-5.529935226,0.024196976,389.1951861,2187.298248,0.050860436,0.142013937,26337.81465,0.286227037,-28.62358864,4.596759325,0.320185754,2.530211046,2.428766994,0.010666667,5.89,2.767934967,0.056715036,12.70107018,88.41797736,550.2932351,33.86865794,30,25,-0.766044443,0.64278761,109,29,-9.5,14.39,13.54,FRA,La Piscine,16,567.5611749,171,4,60.94386724,0.570267934,NA,30,2.46,2.38,2.59,0.727272727,206.1372096,10.26282447,0.163,0.465092473,20.82795109,2.531384291,0.121537845,2722.599374,0.765221886,1.137024259,0.381654648,6.77
J2FRA5a,181.6673892,5002.511684,201.093312,27.5,6.525,0.515723427,0.801660079,1.002466306,111.8242857,58.72095251,46.7866,2.4479,21.45116345,-3.755113049,0.020177998,300.7319101,1414.20908,0.033982865,0.102837472,40536.45815,0.239499284,-29.85688721,4.133780067,0.278387182,5.210745391,4.691456357,0.030333333,5.8,4.239712474,0.121545091,22.35294664,109.4902249,973.5795679,59.71304503,36,15,-0.5,0.866025404,109,29,-9.5,14.39,4.1,FRA,La Piscine,25,436.001734,204,3,40.85177714,0.639481707,27.765,30,2.46,2.38,2.59,0.571428571,170.7488231,9.194323987,0.1174,0.500178471,19.11295396,2.181075172,0.114115023,2970.727662,0.887427491,1.120492413,0.363631397,2.55
J2OSV3,111.6074751,1887.820883,356.1371134,11.1,5.2,0.578957307,0.826454183,1.283606557,25.59923077,42.84984525,48.0268,2.3406,10.23575322,-1.65548687,0.025728046,49.69193402,961.7688447,0.004315727,0.09546015,7785.826318,0.985723056,-30.61052475,1.982014508,0.288376924,2.41237187,7.497386587,0.038666667,4.4,11.06703917,0.366763694,34.01916847,130.5647773,940.871975,64.69799618,25,17,-0.866025404,0.5,109,29,-9.5,14.39,3.68,OSV,La Piscine,35,306.9205565,171,2.3,121.1666667,0.688130334,NA,12,4.58,3.25,1.07,0.670731707,283.4385246,2.44,0.1658,0.258442975,20.51901222,4.692063101,0.228669053,519.3340485,2.392822139,0.506403334,0.336549831,1.62
J2OSV30,173.5417279,2788.081662,915.064981,11.16666667,3.22,0.571507429,0.767445887,0.62978953,23.22125,33.26694299,47.8327,2.4686,9.984861388,-2.043892879,0.020566675,36.00429706,695.6096109,0.002166416,0.061967279,7227.018359,0.983968844,-31.73885025,4.74818468,0.681956414,6.188425049,5.044722712,0.018,NA,NA,NA,NA,NA,NA,NA,28,15,-0.5,0.866025404,109,29,-9.5,14.39,3.97,OSV,La Piscine,14,303.6980237,204,1.6,NA,NA,56.02402,12,4.58,3.25,1.07,0.546875,183.7344846,1.853,0.107,0.310906009,19.37644819,4.790522186,0.247234278,579.6554986,3.045811971,0.930755139,0.610609567,1.99
J2POB3,105.3850017,753.5530726,156.019268,11.28571429,7.89,0.585046578,0.543134328,0.787437286,23.00769231,108.7707567,49.508,2.2393,8.354654429,-1.908567448,0.030711999,59.29544377,1066.4198,0.010386312,0.146054375,5607.808434,0.915961007,-28.50084366,7.629347549,0.677946303,0.612031558,0.376809779,0.019333333,5.866666667,0.727480446,0.027660863,9.821433696,54.66018101,330.2946746,18.6021328,39,9.3,-1,1.23E-16,109,29,-9.5,14.39,33.56,POB,La Piscine,16,316.1550052,204,2.2,213.6984772,0.698412698,62.6885,25,1.27,1.77,2.63,0.545454545,72.43460503,13.09056631,0.2094,0.519440099,22.10869468,5.925798657,0.268030236,405.4002086,0.603290995,0.99573486,0.237640996,26.09
J2POB4,94.19643165,387.9322453,177.7664304,10.33333333,7.385,0.583994762,0.537659574,1.325127912,21.01179487,134.2225368,51.6177,1.4655,14.52372841,-6.427088184,0.031844478,77.90841048,1451.477746,0.007336503,0.184289918,6166.485694,0.94884691,-29.79856621,5.853829306,0.519237991,0.203772313,0.775318291,0.126333333,6.13,2.333309013,0.080310538,10.07155902,52.25103805,1131.625943,30.01439776,19,0,0,0,109,29,-9.5,14.39,57.01,POB,La Piscine,16,244.9107223,210,1.8,NA,NA,65.32933333,25,1.27,1.77,2.63,0.5,97.38350468,9.479839558,0.241,0.556939987,35.22190379,3.554025424,0.100903842,421.6199348,1.196337996,1.142246112,0.272117109,36.18
J2POB5,127.2825793,1119.032843,255.219598,16.8,6.115,0.574864042,0.564531722,1.240931747,21.71566667,122.4461602,49.4128,1.4219,6.372036899,-8.832324524,0.020832449,57.7428625,1033.508621,0.009474086,0.144017615,5927.594265,0.911561353,-29.82544579,5.891724484,0.514428508,0.235005543,0.925022372,0.025333333,5.87,1.697895506,0.017608342,12.45897308,66.92314486,644.4905871,22.14402798,29,10,-0.866025404,0.5,109,29,-9.5,14.39,24.84,POB,La Piscine,13,292.7499323,210,2.4,NA,NA,51.1253,25,1.27,1.77,2.63,0.56097561,98.27775407,7.52418497,0.2414,0.507233472,34.75124833,7.754631805,0.223146856,397.8197138,0.691801098,1.360809415,0.319116792,14.87
J2POD4,83.34045692,664.2623243,211.3277815,21.16666667,6.445,0.528762489,0.544542683,1.171459278,19.19083333,105.0089018,45.9704,1.985,10.51968927,-5.643701572,0.018709899,158.3301036,2861.040005,0.010839239,0.226234423,7694.718769,0.920302379,-27.03225578,5.098033616,0.196958669,7.914794185,2.116297152,0.014333333,5.66,1.976781519,0.045449791,21.72240526,74.27611741,411.8558153,29.28501026,17,30.3,-0.766044443,0.64278761,109,29,-9.5,14.39,28.36,POD,La Piscine,16,308.3596906,204,1.8,NA,0.489289741,53.84166667,30,1.7,1.57,3.03,0.654867257,111.3422152,8.398072543,0.2352,0.446466419,23.15889169,4.369938962,0.188693786,699.9768313,1.48275396,0.508432213,0.087101938,23.91
J2POD5,98.13799008,1207.150677,336.9942629,60,5.29,0.568057179,0.526490385,1.093551588,29.28866667,112.2163294,45.596,1.8654,14.30173975,-7.822342796,0.018860825,131.8929099,2240.595771,0.006034813,0.215011936,5528.664858,0.865191356,-28.14208351,1.301300102,0.054010884,0.345618308,0.325851914,0.003666667,6.05,1.239361557,0.019802483,8.679942242,76.91030548,596.5861514,28.73429952,26,9.3,-1,1.23E-16,109,29,-9.5,14.39,27.06,POD,La Piscine,24,451.4347544,204,3,NA,NA,NA,30,1.7,1.57,3.03,0.630136986,94.8934113,5.717151408,0.2172,0.516649767,24.4430149,3.188143596,0.130431684,613.6696571,2.698873642,0.148778759,0.027382122,22.74
J2POD6,91.33289596,1023.291182,143.0625423,24.28571429,7.93,0.541914179,0.560831409,1.437300842,21.42615385,103.2586582,44.4823,1.6736,10.77623727,-2.758889933,0.020342008,192.0681034,3254.935168,0.017696201,0.214940577,11065.83773,0.863092226,-29.86950745,5.391308751,0.21346982,0.438483402,2.615625459,0.036666667,5.85,2.229525162,0.054654088,28.59997313,56.41230175,774.0747789,22.17056138,15,19.3,-1,1.23E-16,109,29,-9.5,14.39,16.48,POD,La Piscine,12,337.931715,210,2.7,NA,NA,56.00554,30,1.7,1.57,3.03,0.698113208,137.5619228,13.25192294,0.2442,0.422844628,26.57881214,4.127813716,0.155304673,887.8773659,1.18389591,0.694852751,0.121999322,11.32
J2POG3,158.043236,1620.659422,185.467138,100,6.14,0.421174349,0.446683673,2.200992228,69.21125,91.82033268,48.6124,1.823,12.06031804,-9.036027451,0.020921544,101.9047368,1382.005289,0.008651348,0.156717479,9865.198375,0.690693619,-30.07437767,13.82127332,0.351121827,0.435542214,1.29831125,0.011,5.51,3.242575505,0.122012579,20.37460725,62.36609831,395.8299231,23.48225978,7,19.7,-0.766044443,-0.64278761,109,29,-9.5,14.39,14.38,POG,La Piscine,6,316.086472,204,2,276.6590909,0.52247191,0,20,1.21,2.5,2,0.588235294,234.0344471,3.414369167,0.1766,0.519933934,26.66615469,4.03077264,0.151156876,659.2582309,1.69994232,2.586205018,0.15913163,9.93
J2POT4,95.24169402,1807.61177,218.8909514,8.875,5.63,0.417929281,0.548823413,1.692520596,9.41625,117.2618257,50.1498,2.1449,15.65506399,-8.953248901,0.02351324,58.09501496,1079.73367,0.005789058,0.16718394,5541.439568,0.94655943,-28.30645691,8.897213252,0.282749573,0.121954282,0.420802018,0.255333333,6.49,0.889025887,0.007673267,8.2911496,60.03953634,842.1257727,21.41571286,55,10.1,-0.939692621,0.342020143,109,29,-9.5,14.39,40.35,POT,La Piscine,10,390.4909455,210,2.3,37.70898876,0.449622166,77.47433333,25,1.21,1.77,1.77,0.836734694,142.76472,4.360951363,0.1998,0.586896025,23.38095016,3.203423507,0.13700998,347.5849089,1.382336935,2.221855276,0.23417704,21.11
J2PRS1,150.2603335,5465.858168,437.1745367,13.28571429,4.65,0.56940197,0.67787322,1.965809285,22.50516129,62.13628415,46.9131,2.2208,14.26767016,-0.346710463,0.020206356,51.95058868,987.3103941,0.005903737,0.124963119,6713.902054,0.967906365,-29.35568489,18.50954783,1,2.337567542,5.093893075,0.05,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,109,29,-9.5,14.39,9.47,PRS,La Piscine,12,533.4241838,204,2.7,NA,NA,57.26066667,22,2.46,3.02,1.06,0.71,314.1562108,3.188,0.1492,0.41646303,21.12441463,3.288070124,0.155652603,415.5818465,1.263233451,4.090920103,1,4.87
J2PRS2,154.2113944,4934.52614,324.4913156,23.75,5.17,0.522447151,0.62609375,1.222049085,21.52076923,66.63807175,49.0191,3.0162,36.143593,-0.251872439,0.019348219,45.11334451,824.2804116,0.007624068,0.116268828,6142.790654,0.930550752,-28.75239433,15.24319507,0.755620267,0.159962451,8.919148248,0.067,5.63,6.800822357,0.258994709,63.95140749,191.8428578,2256.205047,115.8702044,15,0,0,0,109,29,-9.5,14.39,4.89,PRS,La Piscine,16,493.476462,204,2.8,64.76489832,0.493888464,40.76,22,2.46,3.02,1.06,0.711111111,182.1795871,5.134,0.1598,0.41700921,16.25193953,1.356232071,0.083450475,388.1619474,0.65940379,0.52878404,0.118598922,1.93
J2PRV1,92.00186582,1059.338096,246.5945337,7.185185185,6.26,0.582090234,0.713271889,0.862120045,6.71375,67.78688016,42.2933,1.9738,35.87363666,-0.999348564,0.019223962,26.02154481,483.5462887,0.008617938,0.099967215,3727.111826,0.946400778,-28.88332687,0.28512308,0.006406366,0.435713873,1.49580431,0.064333333,4.85,10.84512688,0.521033455,60.76746597,191.7350875,1771.807618,101.5902397,24,0,0,0,109,29,-9.5,14.39,11.41,PRV,La Piscine,23,331.206717,204,1.9,65.70026882,0.596919302,48.95313333,9,2.59,2.88,1.11,0.631578947,124.3459667,8.451259242,0.1504,0.450710639,21.42734826,1.17895212,0.055020906,257.1054622,0.492318797,0.07819099,0.038951671,5.58
J2QUR3,109.3456276,3235.188069,196.8184944,26.4,7.195,0.6137418,0.790534653,2.821756949,57.54102564,95.44583575,47.4002,2.0845,9.08472653,-2.15842535,0.043565867,103.6176431,1267.871247,0.041158724,0.086975915,10215.71201,0.623177197,-28.48638023,24.6324157,1,0.580406584,2.291951368,0.011,NA,NA,NA,NA,NA,NA,NA,15,29.6,-0.766044443,0.64278761,109,29,-9.5,14.39,16.99,QUR,La Piscine,16,524.8590126,204,3.6,NA,NA,64.573,25,2.75,2.88,1.12,0.700729927,285.3115235,12.27426764,0.2094,0.455806283,22.73936196,5.217570374,0.229451045,1130.086346,0.392866056,5.471282901,1,7.23
J2QUR4,129.4701799,4042.473096,318.0752823,13,5.24,0.526078673,0.730165784,2.429451205,45.641,89.94982581,47.2699,2.0356,12.50677356,-5.879286842,0.020856799,284.1521453,1116.246026,0.17547022,0.132914815,26458.83467,0.200068675,-27.70983871,21.32995799,0.74224621,0.608813487,4.200039397,0.018666667,5.75,2.3412874,0.064807996,19.66056455,57.82641255,432.2109352,28.30502181,29,23.1,-0.766044443,0.64278761,109,29,-9.5,14.39,16.37,QUR,La Piscine,17,537.3012467,171,3.5,105.9314607,0.717980296,NA,25,2.75,2.88,1.12,0.680327869,271.0912099,14.70826001,0.165,0.545150459,23.22160542,3.779543922,0.162759803,2117.763063,0.282943093,4.62671068,0.724850037,8.74
J2QUR7,132.5836434,4445.757451,176.5291416,29.66666667,7.545,0.605331255,0.725431792,1.091412997,69.57538462,77.00557226,45.714,2.1846,11.36561777,-2.342978258,0.036672342,506.9842051,4225.184874,0.022409465,0.174232804,18564.55682,0.424444976,-29.73688377,14.12573154,0.565602524,0.228180665,3.996930421,0.059333333,NA,NA,NA,NA,NA,NA,NA,17,15,-0.5,0.866025404,109,29,-9.5,14.39,7.15,QUR,La Piscine,19,543.5929378,204,4.3,NA,NA,40.2555,25,2.75,2.88,1.12,0.694915254,143.4138209,8.267264566,0.1736,0.443580485,20.9255699,4.022130688,0.192211285,2899.418948,2.965628905,2.704974107,0.487619805,2.83
J2RHT3,108.1443234,1300.355807,44.87560771,52,12.01,0.389901188,0.507340067,1.842034182,200.7666667,92.13016769,51.8147,2.7279,18.22241702,-2.413451118,0.013617472,521.5919616,2714.527057,2.04814963,0.15630377,41297.13848,0.265053409,-27.36140572,6.844820981,0.248681595,0.582960625,1.404450211,0.025666667,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,109,29,-9.5,14.39,25.5,RHT,La Piscine,8,270.3608086,204,1.9,NA,NA,39.5362,6,1.56,4,1,0.78125,195.9407396,15.93890075,0.1792,0.514119239,18.99435463,2.843459237,0.149700229,3278.95038,0.03301258,2.197938331,0.260889392,11.64
